date,from_country,to_country,interconnector_id,flow_mw,capacity_mw
2024-03-19,FI,EE,estlink_2,0.0,650
2024-03-19,SE,LT,nordbalt,526.0,700
2024-03-19,PL,LT,litpol_link,146.1,500
2024-03-19,EE,LV,ee_lv_electric,289.8,1500
2024-03-19,LV,LT,lv_lt_electric,237.8,1200
2024-03-20,FI,EE,estlink_1,234.1,358
2024-03-20,FI,EE,estlink_2,0.0,650
2024-03-20,SE,LT,nordbalt,506.4,700
2024-03-20,PL,LT,litpol_link,152.7,500
2024-03-20,EE,LV,ee_lv_electric,322.0,1500
2024-03-20,LV,LT,lv_lt_electric,221.8,1200
2024-03-21,FI,EE,estlink_1,200.4,358
2024-03-21,FI,EE,estlink_2,0.0,650
2024-03-21,SE,LT,nordbalt,481.9,700
2024-03-21,PL,LT,litpol_link,177.3,500
2024-03-21,EE,LV,ee_lv_electric,373.2,1500
2024-03-21,LV,LT,lv_lt_electric,219.3,1200
2024-03-22,FI,EE,estlink_1,238.1,358
2024-03-22,FI,EE,estlink_2,0.0,650
2024-03-22,SE,LT,nordbalt,439.6,700
2024-03-22,PL,LT,litpol_link,177.4,500
2024-03-22,EE,LV,ee_lv_electric,319.7,1500
2024-03-22,LV,LT,lv_lt_electric,230.9,1200
2024-03-23,FI,EE,estlink_1,222.0,358
2024-03-23,FI,EE,estlink_2,0.0,650
2024-03-23,SE,LT,nordbalt,556.0,700
2024-03-23,PL,LT,litpol_link,159.0,500
2024-03-23,EE,LV,ee_lv_electric,354.0,1500
2024-03-23,LV,LT,lv_lt_electric,221.5,1200
2024-03-24,FI,EE,estlink_1,223.4,358
2024-03-24,FI,EE,estlink_2,0.0,650
2024-03-24,SE,LT,nordbalt,501.8,700
2024-03-24,PL,LT,litpol_link,159.3,500
2024-03-24,EE,LV,ee_lv_electric,338.6,1500
2024-03-24,LV,LT,lv_lt_electric,225.0,1200
2024-03-25,FI,EE,estlink_1,229.8,358
2024-03-25,FI,EE,estlink_2,0.0,650
2024-03-25,SE,LT,nordbalt,511.5,700
2024-03-25,PL,LT,litpol_link,179.1,500
2024-03-25,EE,LV,ee_lv_electric,361.1,1500
2024-03-25,LV,LT,lv_lt_electric,209.2,1200
2024-03-26,FI,EE,estlink_1,239.9,358
2024-03-26,FI,EE,estlink_2,0.0,650
2024-03-26,SE,LT,nordbalt,465.7,700
2024-03-26,PL,LT,litpol_link,176.5,500
2024-03-26,EE,LV,ee_lv_electric,353.8,1500
2024-03-26,LV,LT,lv_lt_electric,195.4,1200
2024-03-27,FI,EE,estlink_1,227.5,358
2024-03-27,FI,EE,estlink_2,0.0,650
2024-03-27,SE,LT,nordbalt,491.6,700
2024-03-27,PL,LT,litpol_link,160.4,500
2024-03-27,EE,LV,ee_lv_electric,371.4,1500
2024-03-27,LV,LT,lv_lt_electric,215.5,1200
2024-03-28,FI,EE,estlink_1,213.1,358
2024-03-28,FI,EE,estlink_2,0.0,650
2024-03-28,SE,LT,nordbalt,511.2,700
2024-03-28,PL,LT,litpol_link,177.7,500
2024-03-28,EE,LV,ee_lv_electric,335.6,1500
2024-03-28,LV,LT,lv_lt_electric,244.6,1200
2024-03-29,FI,EE,estlink_1,234.5,358
2024-03-29,FI,EE,estlink_2,0.0,650
2024-03-29,SE,LT,nordbalt,430.0,700
2024-03-29,PL,LT,litpol_link,163.1,500
2024-03-29,EE,LV,ee_lv_electric,325.5,1500
2024-03-29,LV,LT,lv_lt_electric,233.7,1200
2024-03-30,FI,EE,estlink_1,184.0,358
2024-03-30,FI,EE,estlink_2,0.0,650
2024-03-30,SE,LT,nordbalt,600.2,700
2024-03-30,PL,LT,litpol_link,175.9,500
2024-03-30,EE,LV,ee_lv_electric,342.5,1500
2024-03-30,LV,LT,lv_lt_electric,244.9,1200
2024-03-31,FI,EE,estlink_1,263.5,358
2024-03-31,FI,EE,estlink_2,0.0,650
2024-03-31,SE,LT,nordbalt,539.8,700
2024-03-31,PL,LT,litpol_link,180.9,500
2024-03-31,EE,LV,ee_lv_electric,342.1,1500
2024-03-31,LV,LT,lv_lt_electric,223.7,1200
2024-04-01,FI,EE,estlink_1,222.4,358
2024-04-01,FI,EE,estlink_2,0.0,650
2024-04-01,SE,LT,nordbalt,487.8,700
2024-04-01,PL,LT,litpol_link,164.3,500
2024-04-01,EE,LV,ee_lv_electric,312.6,1500
2024-04-01,LV,LT,lv_lt_electric,228.8,1200
2024-04-02,FI,EE,estlink_1,203.0,358
2024-04-02,FI,EE,estlink_2,0.0,650
2024-04-02,SE,LT,nordbalt,524.4,700
2024-04-02,PL,LT,litpol_link,172.1,500
2024-04-02,EE,LV,ee_lv_electric,348.5,1500
2024-04-02,LV,LT,lv_lt_electric,221.6,1200
2024-04-03,FI,EE,estlink_1,279.2,358
2024-04-03,FI,EE,estlink_2,0.0,650
2024-04-03,SE,LT,nordbalt,566.5,700
2024-04-03,PL,LT,litpol_link,157.6,500
2024-04-03,EE,LV,ee_lv_electric,350.6,1500
2024-04-03,LV,LT,lv_lt_electric,220.3,1200
2024-04-04,FI,EE,estlink_1,213.8,358
2024-04-04,FI,EE,estlink_2,0.0,650
2024-04-04,SE,LT,nordbalt,469.3,700
2024-04-04,PL,LT,litpol_link,177.7,500
2024-04-04,EE,LV,ee_lv_electric,328.6,1500
2024-04-04,LV,LT,lv_lt_electric,245.5,1200
2024-04-05,FI,EE,estlink_1,245.9,358
2024-04-05,FI,EE,estlink_2,0.0,650
2024-04-05,SE,LT,nordbalt,567.0,700
2024-04-05,PL,LT,litpol_link,162.3,500
2024-04-05,EE,LV,ee_lv_electric,356.4,1500
2024-04-05,LV,LT,lv_lt_electric,240.1,1200
2024-04-06,FI,EE,estlink_1,222.4,358
2024-04-06,FI,EE,estlink_2,0.0,650
2024-04-06,SE,LT,nordbalt,489.7,700
2024-04-06,PL,LT,litpol_link,191.8,500
2024-04-06,EE,LV,ee_lv_electric,350.5,1500
2024-04-06,LV,LT,lv_lt_electric,240.2,1200
2024-04-07,FI,EE,estlink_1,216.8,358
2024-04-07,FI,EE,estlink_2,0.0,650
2024-04-07,SE,LT,nordbalt,473.6,700
2024-04-07,PL,LT,litpol_link,165.7,500
2024-04-07,EE,LV,ee_lv_electric,342.0,1500
2024-04-07,LV,LT,lv_lt_electric,213.0,1200
2024-04-08,FI,EE,estlink_1,229.8,358
2024-04-08,FI,EE,estlink_2,0.0,650
2024-04-08,SE,LT,nordbalt,456.7,700
2024-04-08,PL,LT,litpol_link,159.1,500
2024-04-08,EE,LV,ee_lv_electric,361.1,1500
2024-04-08,LV,LT,lv_lt_electric,239.7,1200
2024-04-09,FI,EE,estlink_1,223.7,358
2024-04-09,FI,EE,estlink_2,0.0,650
2024-04-09,SE,LT,nordbalt,480.9,700
2024-04-09,PL,LT,litpol_link,160.2,500
2024-04-09,EE,LV,ee_lv_electric,336.0,1500
2024-04-09,LV,LT,lv_lt_electric,240.3,1200
2024-04-10,FI,EE,estlink_1,244.9,358
2024-04-10,FI,EE,estlink_2,0.0,650
2024-04-10,SE,LT,nordbalt,499.6,700
2024-04-10,PL,LT,litpol_link,158.7,500
2024-04-10,EE,LV,ee_lv_electric,351.4,1500
2024-04-10,LV,LT,lv_lt_electric,216.8,1200
2024-04-11,FI,EE,estlink_1,221.7,358
2024-04-11,FI,EE,estlink_2,0.0,650
2024-04-11,SE,LT,nordbalt,565.2,700
2024-04-11,PL,LT,litpol_link,182.4,500
2024-04-11,EE,LV,ee_lv_electric,348.8,1500
2024-04-11,LV,LT,lv_lt_electric,209.6,1200
2024-04-12,FI,EE,estlink_1,233.4,358
2024-04-12,FI,EE,estlink_2,0.0,650
2024-04-12,SE,LT,nordbalt,555.8,700
2024-04-12,PL,LT,litpol_link,168.0,500
2024-04-12,EE,LV,ee_lv_electric,377.4,1500
2024-04-12,LV,LT,lv_lt_electric,250.7,1200
2024-04-13,FI,EE,estlink_1,256.6,358
2024-04-13,FI,EE,estlink_2,0.0,650
2024-04-13,SE,LT,nordbalt,528.5,700
2024-04-13,PL,LT,litpol_link,179.5,500
2024-04-13,EE,LV,ee_lv_electric,378.9,1500
2024-04-13,LV,LT,lv_lt_electric,237.2,1200
2024-04-14,FI,EE,estlink_1,222.0,358
2024-04-14,FI,EE,estlink_2,0.0,650
2024-04-14,SE,LT,nordbalt,501.4,700
2024-04-14,PL,LT,litpol_link,175.4,500
2024-04-14,EE,LV,ee_lv_electric,314.0,1500
2024-04-14,LV,LT,lv_lt_electric,227.7,1200
2024-04-15,FI,EE,estlink_1,247.5,358
2024-04-15,FI,EE,estlink_2,0.0,650
2024-04-15,SE,LT,nordbalt,438.6,700
2024-04-15,PL,LT,litpol_link,190.9,500
2024-04-15,EE,LV,ee_lv_electric,371.9,1500
2024-04-15,LV,LT,lv_lt_electric,222.6,1200
2024-04-16,FI,EE,estlink_1,238.7,358
2024-04-16,FI,EE,estlink_2,0.0,650
2024-04-16,SE,LT,nordbalt,517.6,700
2024-04-16,PL,LT,litpol_link,187.3,500
2024-04-16,EE,LV,ee_lv_electric,368.6,1500
2024-04-16,LV,LT,lv_lt_electric,207.6,1200
2024-04-17,FI,EE,estlink_1,239.4,358
2024-04-17,FI,EE,estlink_2,0.0,650
2024-04-17,SE,LT,nordbalt,510.1,700
2024-04-17,PL,LT,litpol_link,173.5,500
2024-04-17,EE,LV,ee_lv_electric,327.5,1500
2024-04-17,LV,LT,lv_lt_electric,258.0,1200
2024-04-18,FI,EE,estlink_1,246.6,358
2024-04-18,FI,EE,estlink_2,0.0,650
2024-04-18,SE,LT,nordbalt,490.9,700
2024-04-18,PL,LT,litpol_link,156.5,500
2024-04-18,EE,LV,ee_lv_electric,335.7,1500
2024-04-18,LV,LT,lv_lt_electric,237.0,1200
2024-04-19,FI,EE,estlink_1,233.8,358
2024-04-19,FI,EE,estlink_2,0.0,650
2024-04-19,SE,LT,nordbalt,562.6,700
2024-04-19,PL,LT,litpol_link,182.0,500
2024-04-19,EE,LV,ee_lv_electric,368.3,1500
2024-04-19,LV,LT,lv_lt_electric,235.2,1200
2024-04-20,FI,EE,estlink_1,207.8,358
2024-04-20,FI,EE,estlink_2,0.0,650
2024-04-20,SE,LT,nordbalt,510.5,700
2024-04-20,PL,LT,litpol_link,185.2,500
2024-04-20,EE,LV,ee_lv_electric,343.8,1500
2024-04-20,LV,LT,lv_lt_electric,238.0,1200
2024-04-21,FI,EE,estlink_1,224.9,358
2024-04-21,FI,EE,estlink_2,0.0,650
2024-04-21,SE,LT,nordbalt,480.4,700
2024-04-21,PL,LT,litpol_link,171.0,500
2024-04-21,EE,LV,ee_lv_electric,352.4,1500
2024-04-21,LV,LT,lv_lt_electric,219.5,1200
2024-04-22,FI,EE,estlink_1,226.2,358
2024-04-22,FI,EE,estlink_2,0.0,650
2024-04-22,SE,LT,nordbalt,483.7,700
2024-04-22,PL,LT,litpol_link,185.9,500
2024-04-22,EE,LV,ee_lv_electric,337.9,1500
2024-04-22,LV,LT,lv_lt_electric,253.2,1200
2024-04-23,FI,EE,estlink_1,254.5,358
2024-04-23,FI,EE,estlink_2,0.0,650
2024-04-23,SE,LT,nordbalt,514.6,700
2024-04-23,PL,LT,litpol_link,160.4,500
2024-04-23,EE,LV,ee_lv_electric,294.9,1500
2024-04-23,LV,LT,lv_lt_electric,206.4,1200
2024-04-24,FI,EE,estlink_1,208.0,358
2024-04-24,FI,EE,estlink_2,0.0,650
2024-04-24,SE,LT,nordbalt,567.1,700
2024-04-24,PL,LT,litpol_link,173.9,500
2024-04-24,EE,LV,ee_lv_electric,354.4,1500
2024-04-24,LV,LT,lv_lt_electric,194.5,1200
2024-04-25,FI,EE,estlink_1,210.8,358
2024-04-25,FI,EE,estlink_2,0.0,650
2024-04-25,SE,LT,nordbalt,549.4,700
2024-04-25,PL,LT,litpol_link,175.9,500
2024-04-25,EE,LV,ee_lv_electric,341.5,1500
2024-04-25,LV,LT,lv_lt_electric,239.0,1200
2024-04-26,FI,EE,estlink_1,256.2,358
2024-04-26,FI,EE,estlink_2,0.0,650
2024-04-26,SE,LT,nordbalt,509.5,700
2024-04-26,PL,LT,litpol_link,173.3,500
2024-04-26,EE,LV,ee_lv_electric,349.6,1500
2024-04-26,LV,LT,lv_lt_electric,268.3,1200
2024-04-27,FI,EE,estlink_1,196.4,358
2024-04-27,FI,EE,estlink_2,0.0,650
2024-04-27,SE,LT,nordbalt,542.1,700
2024-04-27,PL,LT,litpol_link,171.1,500
2024-04-27,EE,LV,ee_lv_electric,358.6,1500
2024-04-27,LV,LT,lv_lt_electric,219.5,1200
2024-04-28,FI,EE,estlink_1,229.2,358
2024-04-28,FI,EE,estlink_2,0.0,650
2024-04-28,SE,LT,nordbalt,543.1,700
2024-04-28,PL,LT,litpol_link,209.9,500
2024-04-28,EE,LV,ee_lv_electric,364.4,1500
2024-04-28,LV,LT,lv_lt_electric,216.4,1200
2024-04-29,FI,EE,estlink_1,223.2,358
2024-04-29,FI,EE,estlink_2,0.0,650
2024-04-29,SE,LT,nordbalt,501.2,700
2024-04-29,PL,LT,litpol_link,151.0,500
2024-04-29,EE,LV,ee_lv_electric,337.1,1500
2024-04-29,LV,LT,lv_lt_electric,241.7,1200
2024-04-30,FI,EE,estlink_1,209.6,358
2024-04-30,FI,EE,estlink_2,0.0,650
2024-04-30,SE,LT,nordbalt,555.2,700
2024-04-30,PL,LT,litpol_link,178.4,500
2024-04-30,EE,LV,ee_lv_electric,327.4,1500
2024-04-30,LV,LT,lv_lt_electric,227.7,1200
2024-05-01,FI,EE,estlink_1,251.6,358
2024-05-01,FI,EE,estlink_2,0.0,650
2024-05-01,SE,LT,nordbalt,534.9,700
2024-05-01,PL,LT,litpol_link,169.6,500
2024-05-01,EE,LV,ee_lv_electric,333.3,1500
2024-05-01,LV,LT,lv_lt_electric,227.2,1200
2024-05-02,FI,EE,estlink_1,217.8,358
2024-05-02,FI,EE,estlink_2,0.0,650
2024-05-02,SE,LT,nordbalt,432.7,700
2024-05-02,PL,LT,litpol_link,194.0,500
2024-05-02,EE,LV,ee_lv_electric,342.7,1500
2024-05-02,LV,LT,lv_lt_electric,232.4,1200
2024-05-03,FI,EE,estlink_1,225.1,358
2024-05-03,FI,EE,estlink_2,0.0,650
2024-05-03,SE,LT,nordbalt,482.0,700
2024-05-03,PL,LT,litpol_link,167.3,500
2024-05-03,EE,LV,ee_lv_electric,300.6,1500
2024-05-03,LV,LT,lv_lt_electric,262.4,1200
2024-05-04,FI,EE,estlink_1,206.2,358
2024-05-04,FI,EE,estlink_2,0.0,650
2024-05-04,SE,LT,nordbalt,471.3,700
2024-05-04,PL,LT,litpol_link,164.2,500
2024-05-04,EE,LV,ee_lv_electric,369.9,1500
2024-05-04,LV,LT,lv_lt_electric,226.2,1200
2024-05-05,FI,EE,estlink_1,206.2,358
2024-05-05,FI,EE,estlink_2,0.0,650
2024-05-05,SE,LT,nordbalt,553.6,700
2024-05-05,PL,LT,litpol_link,178.3,500
2024-05-05,EE,LV,ee_lv_electric,351.9,1500
2024-05-05,LV,LT,lv_lt_electric,237.4,1200
2024-05-06,FI,EE,estlink_1,264.3,358
2024-05-06,FI,EE,estlink_2,0.0,650
2024-05-06,SE,LT,nordbalt,587.1,700
2024-05-06,PL,LT,litpol_link,161.2,500
2024-05-06,EE,LV,ee_lv_electric,377.9,1500
2024-05-06,LV,LT,lv_lt_electric,232.1,1200
2024-05-07,FI,EE,estlink_1,234.0,358
2024-05-07,FI,EE,estlink_2,0.0,650
2024-05-07,SE,LT,nordbalt,447.5,700
2024-05-07,PL,LT,litpol_link,167.4,500
2024-05-07,EE,LV,ee_lv_electric,319.5,1500
2024-05-07,LV,LT,lv_lt_electric,239.2,1200
2024-05-08,FI,EE,estlink_1,243.1,358
2024-05-08,FI,EE,estlink_2,0.0,650
2024-05-08,SE,LT,nordbalt,433.8,700
2024-05-08,PL,LT,litpol_link,169.2,500
2024-05-08,EE,LV,ee_lv_electric,365.9,1500
2024-05-08,LV,LT,lv_lt_electric,223.0,1200
2024-05-09,FI,EE,estlink_1,237.6,358
2024-05-09,FI,EE,estlink_2,0.0,650
2024-05-09,SE,LT,nordbalt,521.1,700
2024-05-09,PL,LT,litpol_link,173.6,500
2024-05-09,EE,LV,ee_lv_electric,332.5,1500
2024-05-09,LV,LT,lv_lt_electric,206.5,1200
2024-05-10,FI,EE,estlink_1,208.0,358
2024-05-10,FI,EE,estlink_2,0.0,650
2024-05-10,SE,LT,nordbalt,534.0,700
2024-05-10,PL,LT,litpol_link,169.7,500
2024-05-10,EE,LV,ee_lv_electric,335.6,1500
2024-05-10,LV,LT,lv_lt_electric,219.2,1200
2024-05-11,FI,EE,estlink_1,221.1,358
2024-05-11,FI,EE,estlink_2,0.0,650
2024-05-11,SE,LT,nordbalt,546.1,700
2024-05-11,PL,LT,litpol_link,165.5,500
2024-05-11,EE,LV,ee_lv_electric,306.8,1500
2024-05-11,LV,LT,lv_lt_electric,237.9,1200
2024-05-12,FI,EE,estlink_1,222.7,358
2024-05-12,FI,EE,estlink_2,0.0,650
2024-05-12,SE,LT,nordbalt,509.6,700
2024-05-12,PL,LT,litpol_link,188.8,500
2024-05-12,EE,LV,ee_lv_electric,338.5,1500
2024-05-12,LV,LT,lv_lt_electric,230.6,1200
2024-05-13,FI,EE,estlink_1,207.1,358
2024-05-13,FI,EE,estlink_2,0.0,650
2024-05-13,SE,LT,nordbalt,500.5,700
2024-05-13,PL,LT,litpol_link,176.8,500
2024-05-13,EE,LV,ee_lv_electric,301.6,1500
2024-05-13,LV,LT,lv_lt_electric,229.2,1200
2024-05-14,FI,EE,estlink_1,227.6,358
2024-05-14,FI,EE,estlink_2,0.0,650
2024-05-14,SE,LT,nordbalt,509.9,700
2024-05-14,PL,LT,litpol_link,181.9,500
2024-05-14,EE,LV,ee_lv_electric,347.0,1500
2024-05-14,LV,LT,lv_lt_electric,249.6,1200
2024-05-15,FI,EE,estlink_1,210.1,358
2024-05-15,FI,EE,estlink_2,0.0,650
2024-05-15,SE,LT,nordbalt,513.3,700
2024-05-15,PL,LT,litpol_link,170.5,500
2024-05-15,EE,LV,ee_lv_electric,313.3,1500
2024-05-15,LV,LT,lv_lt_electric,241.3,1200
2024-05-16,FI,EE,estlink_1,263.2,358
2024-05-16,FI,EE,estlink_2,0.0,650
2024-05-16,SE,LT,nordbalt,507.8,700
2024-05-16,PL,LT,litpol_link,175.5,500
2024-05-16,EE,LV,ee_lv_electric,341.0,1500
2024-05-16,LV,LT,lv_lt_electric,214.6,1200
2024-05-17,FI,EE,estlink_1,196.8,358
2024-05-17,FI,EE,estlink_2,0.0,650
2024-05-17,SE,LT,nordbalt,483.0,700
2024-05-17,PL,LT,litpol_link,152.8,500
2024-05-17,EE,LV,ee_lv_electric,379.9,1500
2024-05-17,LV,LT,lv_lt_electric,224.1,1200
2024-05-18,FI,EE,estlink_1,220.4,358
2024-05-18,FI,EE,estlink_2,0.0,650
2024-05-18,SE,LT,nordbalt,540.5,700
2024-05-18,PL,LT,litpol_link,156.0,500
2024-05-18,EE,LV,ee_lv_electric,320.6,1500
2024-05-18,LV,LT,lv_lt_electric,227.1,1200
2024-05-19,FI,EE,estlink_1,242.4,358
2024-05-19,FI,EE,estlink_2,0.0,650
2024-05-19,SE,LT,nordbalt,526.5,700
2024-05-19,PL,LT,litpol_link,172.5,500
2024-05-19,EE,LV,ee_lv_electric,340.8,1500
2024-05-19,LV,LT,lv_lt_electric,232.4,1200
2024-05-20,FI,EE,estlink_1,229.2,358
2024-05-20,FI,EE,estlink_2,0.0,650
2024-05-20,SE,LT,nordbalt,471.4,700
2024-05-20,PL,LT,litpol_link,170.0,500
2024-05-20,EE,LV,ee_lv_electric,313.2,1500
2024-05-20,LV,LT,lv_lt_electric,227.3,1200
2024-05-21,FI,EE,estlink_1,218.3,358
2024-05-21,FI,EE,estlink_2,0.0,650
2024-05-21,SE,LT,nordbalt,599.9,700
2024-05-21,PL,LT,litpol_link,169.0,500
2024-05-21,EE,LV,ee_lv_electric,305.3,1500
2024-05-21,LV,LT,lv_lt_electric,223.8,1200
2024-05-22,FI,EE,estlink_1,234.3,358
2024-05-22,FI,EE,estlink_2,0.0,650
2024-05-22,SE,LT,nordbalt,568.7,700
2024-05-22,PL,LT,litpol_link,162.4,500
2024-05-22,EE,LV,ee_lv_electric,301.0,1500
2024-05-22,LV,LT,lv_lt_electric,239.1,1200
2024-05-23,FI,EE,estlink_1,203.9,358
2024-05-23,FI,EE,estlink_2,0.0,650
2024-05-23,SE,LT,nordbalt,492.8,700
2024-05-23,PL,LT,litpol_link,166.4,500
2024-05-23,EE,LV,ee_lv_electric,337.3,1500
2024-05-23,LV,LT,lv_lt_electric,237.0,1200
2024-05-24,FI,EE,estlink_1,215.0,358
2024-05-24,FI,EE,estlink_2,0.0,650
2024-05-24,SE,LT,nordbalt,498.6,700
2024-05-24,PL,LT,litpol_link,169.3,500
2024-05-24,EE,LV,ee_lv_electric,342.6,1500
2024-05-24,LV,LT,lv_lt_electric,227.5,1200
2024-05-25,FI,EE,estlink_1,233.0,358
2024-05-25,FI,EE,estlink_2,0.0,650
2024-05-25,SE,LT,nordbalt,538.8,700
2024-05-25,PL,LT,litpol_link,174.2,500
2024-05-25,EE,LV,ee_lv_electric,349.9,1500
2024-05-25,LV,LT,lv_lt_electric,200.7,1200
2024-05-26,FI,EE,estlink_1,226.8,358
2024-05-26,FI,EE,estlink_2,0.0,650
2024-05-26,SE,LT,nordbalt,525.7,700
2024-05-26,PL,LT,litpol_link,178.2,500
2024-05-26,EE,LV,ee_lv_electric,322.4,1500
2024-05-26,LV,LT,lv_lt_electric,215.4,1200
2024-05-27,FI,EE,estlink_1,216.8,358
2024-05-27,FI,EE,estlink_2,0.0,650
2024-05-27,SE,LT,nordbalt,527.8,700
2024-05-27,PL,LT,litpol_link,181.9,500
2024-05-27,EE,LV,ee_lv_electric,329.2,1500
2024-05-27,LV,LT,lv_lt_electric,240.5,1200
2024-05-28,FI,EE,estlink_1,228.0,358
2024-05-28,FI,EE,estlink_2,0.0,650
2024-05-28,SE,LT,nordbalt,504.0,700
2024-05-28,PL,LT,litpol_link,166.9,500
2024-05-28,EE,LV,ee_lv_electric,356.9,1500
2024-05-28,LV,LT,lv_lt_electric,231.2,1200
2024-05-29,FI,EE,estlink_1,262.4,358
2024-05-29,FI,EE,estlink_2,0.0,650
2024-05-29,SE,LT,nordbalt,477.8,700
2024-05-29,PL,LT,litpol_link,175.7,500
2024-05-29,EE,LV,ee_lv_electric,326.3,1500
2024-05-29,LV,LT,lv_lt_electric,212.1,1200
2024-05-30,FI,EE,estlink_1,225.8,358
2024-05-30,FI,EE,estlink_2,0.0,650
2024-05-30,SE,LT,nordbalt,513.4,700
2024-05-30,PL,LT,litpol_link,204.5,500
2024-05-30,EE,LV,ee_lv_electric,334.6,1500
2024-05-30,LV,LT,lv_lt_electric,207.9,1200
2024-05-31,FI,EE,estlink_1,230.3,358
2024-05-31,FI,EE,estlink_2,0.0,650
2024-05-31,SE,LT,nordbalt,433.8,700
2024-05-31,PL,LT,litpol_link,168.4,500
2024-05-31,EE,LV,ee_lv_electric,339.4,1500
2024-05-31,LV,LT,lv_lt_electric,238.7,1200
2024-06-01,FI,EE,estlink_1,230.6,358
2024-06-01,FI,EE,estlink_2,0.0,650
2024-06-01,SE,LT,nordbalt,465.6,700
2024-06-01,PL,LT,litpol_link,159.4,500
2024-06-01,EE,LV,ee_lv_electric,304.1,1500
2024-06-01,LV,LT,lv_lt_electric,197.0,1200
2024-06-02,FI,EE,estlink_1,220.0,358
2024-06-02,FI,EE,estlink_2,0.0,650
2024-06-02,SE,LT,nordbalt,437.9,700
2024-06-02,PL,LT,litpol_link,156.3,500
2024-06-02,EE,LV,ee_lv_electric,298.6,1500
2024-06-02,LV,LT,lv_lt_electric,223.8,1200
2024-06-03,FI,EE,estlink_1,243.8,358
2024-06-03,FI,EE,estlink_2,0.0,650
2024-06-03,SE,LT,nordbalt,436.9,700
2024-06-03,PL,LT,litpol_link,139.0,500
2024-06-03,EE,LV,ee_lv_electric,319.5,1500
2024-06-03,LV,LT,lv_lt_electric,215.3,1200
2024-06-04,FI,EE,estlink_1,218.5,358
2024-06-04,FI,EE,estlink_2,0.0,650
2024-06-04,SE,LT,nordbalt,467.7,700
2024-06-04,PL,LT,litpol_link,158.8,500
2024-06-04,EE,LV,ee_lv_electric,331.3,1500
2024-06-04,LV,LT,lv_lt_electric,231.6,1200
2024-06-05,FI,EE,estlink_1,183.7,358
2024-06-05,FI,EE,estlink_2,0.0,650
2024-06-05,SE,LT,nordbalt,470.5,700
2024-06-05,PL,LT,litpol_link,163.8,500
2024-06-05,EE,LV,ee_lv_electric,300.5,1500
2024-06-05,LV,LT,lv_lt_electric,242.7,1200
2024-06-06,FI,EE,estlink_1,204.8,358
2024-06-06,FI,EE,estlink_2,0.0,650
2024-06-06,SE,LT,nordbalt,482.3,700
2024-06-06,PL,LT,litpol_link,167.9,500
2024-06-06,EE,LV,ee_lv_electric,308.3,1500
2024-06-06,LV,LT,lv_lt_electric,185.5,1200
2024-06-07,FI,EE,estlink_1,208.1,358
2024-06-07,FI,EE,estlink_2,0.0,650
2024-06-07,SE,LT,nordbalt,520.8,700
2024-06-07,PL,LT,litpol_link,157.2,500
2024-06-07,EE,LV,ee_lv_electric,302.2,1500
2024-06-07,LV,LT,lv_lt_electric,229.8,1200
2024-06-08,FI,EE,estlink_1,209.7,358
2024-06-08,FI,EE,estlink_2,0.0,650
2024-06-08,SE,LT,nordbalt,465.4,700
2024-06-08,PL,LT,litpol_link,163.0,500
2024-06-08,EE,LV,ee_lv_electric,341.0,1500
2024-06-08,LV,LT,lv_lt_electric,253.1,1200
2024-06-09,FI,EE,estlink_1,228.2,358
2024-06-09,FI,EE,estlink_2,0.0,650
2024-06-09,SE,LT,nordbalt,525.5,700
2024-06-09,PL,LT,litpol_link,155.2,500
2024-06-09,EE,LV,ee_lv_electric,297.9,1500
2024-06-09,LV,LT,lv_lt_electric,216.0,1200
2024-06-10,FI,EE,estlink_1,216.7,358
2024-06-10,FI,EE,estlink_2,0.0,650
2024-06-10,SE,LT,nordbalt,444.9,700
2024-06-10,PL,LT,litpol_link,159.1,500
2024-06-10,EE,LV,ee_lv_electric,332.1,1500
2024-06-10,LV,LT,lv_lt_electric,220.8,1200
2024-06-11,FI,EE,estlink_1,223.1,358
2024-06-11,FI,EE,estlink_2,0.0,650
2024-06-11,SE,LT,nordbalt,494.2,700
2024-06-11,PL,LT,litpol_link,155.2,500
2024-06-11,EE,LV,ee_lv_electric,310.2,1500
2024-06-11,LV,LT,lv_lt_electric,195.8,1200
2024-06-12,FI,EE,estlink_1,243.6,358
2024-06-12,FI,EE,estlink_2,0.0,650
2024-06-12,SE,LT,nordbalt,484.2,700
2024-06-12,PL,LT,litpol_link,158.6,500
2024-06-12,EE,LV,ee_lv_electric,300.2,1500
2024-06-12,LV,LT,lv_lt_electric,262.0,1200
2024-06-13,FI,EE,estlink_1,197.8,358
2024-06-13,FI,EE,estlink_2,0.0,650
2024-06-13,SE,LT,nordbalt,468.3,700
2024-06-13,PL,LT,litpol_link,166.2,500
2024-06-13,EE,LV,ee_lv_electric,336.9,1500
2024-06-13,LV,LT,lv_lt_electric,230.3,1200
2024-06-14,FI,EE,estlink_1,243.9,358
2024-06-14,FI,EE,estlink_2,0.0,650
2024-06-14,SE,LT,nordbalt,502.0,700
2024-06-14,PL,LT,litpol_link,148.6,500
2024-06-14,EE,LV,ee_lv_electric,316.3,1500
2024-06-14,LV,LT,lv_lt_electric,219.9,1200
2024-06-15,FI,EE,estlink_1,248.1,358
2024-06-15,FI,EE,estlink_2,0.0,650
2024-06-15,SE,LT,nordbalt,433.4,700
